订单号,sku,数量
CK202006300000022,3244,497857
CK202006300000022,1719,497857
CK202006300000023,516,506293
CK202006300000023,20,506293
CK202006300000023,17,506293
CK202006300000023,133,506293
CK202006300000023,1119,506293
CK202006300000023,328,506293
CK202006300000023,357,506293
CK202006300000023,912,506293
CK202006300000023,1936,506293
CK202006300000023,711,506293
CK202006300000023,2575,506293
CK202006300000023,366,506293
CK202006300000023,634,506293
CK202006300000023,1575,506293
CK202006300000023,1462,506293
CK202006300000023,830,506293
CK202006300000023,2434,506293
CK202006300000023,129,506293
CK202006300000023,2239,506293
CK202006300000023,2549,506293
CK202006300000023,780,506293
CK202006300000023,1969,506293
CK202006300000023,827,506293
CK202006300000023,343,506293
CK202006300000023,2326,506293
CK202006300000023,2265,506293
CK202006300000024,516,491348
CK202006300000024,20,491348
CK202006300000024,17,491348
CK202006300000024,133,491348
CK202006300000024,328,491348
CK202006300000024,357,491348
CK202006300000024,912,491348
CK202006300000024,1936,491348
CK202006300000024,711,491348
CK202006300000024,2575,491348
CK202006300000024,366,491348
CK202006300000024,634,491348
CK202006300000024,1575,491348
CK202006300000024,1462,491348
CK202006300000024,830,491348
CK202006300000024,2434,491348
CK202006300000024,129,491348
CK202006300000024,2239,491348
CK202006300000024,2549,491348
CK202006300000024,780,491348
CK202006300000024,1969,491348
CK202006300000024,827,491348
CK202006300000024,343,491348
CK202006300000024,2326,491348
CK202006300000024,2265,491348
CK202006300000025,23,619780
CK202006300000025,3,619780
CK202006300000025,1410,619780
CK202006300000025,17,619780
CK202006300000025,157,619780
CK202006300000025,16,619780
CK202006300000025,1119,619780
CK202006300000025,328,619780
CK202006300000025,357,619780
CK202006300000025,611,619780
CK202006300000025,711,619780
CK202006300000025,163,619780
CK202006300000025,174,619780
CK202006300000025,76,619780
CK202006300000025,122,619780
CK202006300000025,2544,619780
CK202006300000025,192,619780
CK202006300000025,3634,619780
CK202006300000025,381,619780
CK202006300000025,1722,619780
CK202006300000025,2489,619780
CK202006300000025,2351,619780
CK202006300000025,1525,619780
CK202006300000025,995,619780
CK202006300000025,114,619780
CK202006300000025,165,619780
CK202006300000025,473,619780
CK202006300000025,3318,619780
CK202006300000025,1386,619780
CK202006300000025,1513,619780
CK202006300000025,900,619780
CK202006300000025,786,619780
CK202006300000025,1843,619780
CK202006300000026,516,496133
CK202006300000026,20,496133
CK202006300000026,17,496133
CK202006300000026,133,496133
CK202006300000026,1119,496133
CK202006300000026,328,496133
CK202006300000026,357,496133
CK202006300000026,912,496133
CK202006300000026,1936,496133
CK202006300000026,711,496133
CK202006300000026,2575,496133
CK202006300000026,366,496133
CK202006300000026,634,496133
CK202006300000026,1575,496133
CK202006300000026,1462,496133
CK202006300000026,830,496133
CK202006300000026,2434,496133
CK202006300000026,129,496133
CK202006300000026,2239,496133
CK202006300000026,2549,496133
CK202006300000026,780,496133
CK202006300000026,1969,496133
CK202006300000026,827,496133
CK202006300000026,343,496133
CK202006300000026,2326,496133
CK202006300000026,2265,496133
CK202006300000027,516,487700
CK202006300000027,20,487700
CK202006300000027,17,487700
CK202006300000027,133,487700
CK202006300000027,328,487700
CK202006300000027,357,487700
CK202006300000027,912,487700
CK202006300000027,1936,487700
CK202006300000027,711,487700
CK202006300000027,366,487700
CK202006300000027,634,487700
CK202006300000027,1575,487700
CK202006300000027,1462,487700
CK202006300000027,830,487700
CK202006300000027,2434,487700
CK202006300000027,129,487700
CK202006300000027,2239,487700
CK202006300000027,2549,487700
CK202006300000027,780,487700
CK202006300000027,1969,487700
CK202006300000027,827,487700
CK202006300000027,343,487700
CK202006300000027,2326,487700
CK202006300000027,2265,487700
BJ202006300000013,3082,0
BJ202006300000013,19,0
BJ202006300000013,4417,0
BJ202006300000013,3733,0
BJ202006300000013,79,0
BJ202006300000013,3538,0
BJ202006300000013,295,0
BJ202006300000013,4990,0
BJ202006300000013,2651,0
CK202006300000028,23,619780
CK202006300000028,3,619780
CK202006300000028,1410,619780
CK202006300000028,17,619780
CK202006300000028,157,619780
CK202006300000028,16,619780
CK202006300000028,1119,619780
CK202006300000028,328,619780
CK202006300000028,357,619780
CK202006300000028,611,619780
CK202006300000028,711,619780
CK202006300000028,163,619780
CK202006300000028,174,619780
CK202006300000028,76,619780
CK202006300000028,122,619780
CK202006300000028,2544,619780
CK202006300000028,192,619780
CK202006300000028,3634,619780
CK202006300000028,381,619780
CK202006300000028,1722,619780
CK202006300000028,2489,619780
CK202006300000028,2351,619780
CK202006300000028,1525,619780
CK202006300000028,995,619780
CK202006300000028,114,619780
CK202006300000028,165,619780
CK202006300000028,473,619780
CK202006300000028,3318,619780
CK202006300000028,1386,619780
CK202006300000028,1513,619780
CK202006300000028,900,619780
CK202006300000028,786,619780
CK202006300000028,1843,619780
BJ202006300000014,38,0
CK202006300000029,23,594992
CK202006300000029,3,594992
CK202006300000029,1410,594992
CK202006300000029,17,594992
CK202006300000029,157,594992
CK202006300000029,16,594992
CK202006300000029,1119,594992
CK202006300000029,328,594992
CK202006300000029,357,594992
CK202006300000029,611,594992
CK202006300000029,711,594992
CK202006300000029,163,594992
CK202006300000029,174,594992
CK202006300000029,76,594992
CK202006300000029,122,594992
CK202006300000029,2544,594992
CK202006300000029,192,594992
CK202006300000029,3634,594992
CK202006300000029,381,594992
CK202006300000029,1722,594992
CK202006300000029,2489,594992
CK202006300000029,2351,594992
CK202006300000029,1525,594992
CK202006300000029,995,594992
CK202006300000029,114,594992
CK202006300000029,165,594992
CK202006300000029,473,594992
CK202006300000029,3318,594992
CK202006300000029,1386,594992
CK202006300000029,1513,594992
CK202006300000029,900,594992
CK202006300000029,786,594992
CK202006300000029,1843,594992
BJ202006300000015,1633,0
BJ202006300000015,30,0
BJ202006300000015,1119,0
BJ202006300000015,1220,0
BJ202006300000015,34,0
BJ202006300000015,4667,0
BJ202006300000015,5371,0
BJ202006300000015,420,0
BJ202006300000015,6341,0
BJ202006300000015,959,0
BJ202006300000015,2194,0
CK202006300000030,2847,278100
CK202006300000030,16,278100
CK202006300000030,209,278100
CK202006300000030,139,278100
CK202006300000030,1931,278100
CK202006300000030,222,278100
CK202006300000030,283,278100
CK202006300000030,1013,278100
CK202006300000030,1763,278100
CK202006300000030,2128,278100
CK202006300000030,2627,278100
CK202006300000030,703,278100
CK202006300000030,3596,278100
CK202006300000030,4992,278100
CK202006300000030,3324,278100
CK202006300000030,542,278100
CK202006300000030,2945,278100
CK202006300000030,448,278100
CK202006300000030,4447,278100
CK202006300000030,247,278100
CK202006300000030,3024,278100
CK202006300000030,4335,278100
CK202006300000030,5098,278100
CK202006300000030,3797,278100
CK202006300000030,6553,278100
CK202006300000030,2480,278100
CK202006300000031,3159,319300
CK202006300000031,102,319300
CK202006300000031,1660,319300
CK202006300000031,51,319300
CK202006300000031,363,319300
CK202006300000031,1954,319300
CK202006300000031,0,319300
CK202006300000031,324,319300
CK202006300000031,240,319300
CK202006300000031,1908,319300
CK202006300000031,327,319300
CK202006300000031,4053,319300
CK202006300000031,931,319300
CK202006300000031,118,319300
CK202006300000031,4718,319300
CK202006300000031,2046,319300
CK202006300000031,396,319300
CK202006300000031,424,319300
CK202006300000031,300,319300
CK202006300000031,659,319300
CK202006300000031,325,319300
CK202006300000031,2314,319300
CK202006300000031,165,319300
CK202006300000031,4139,319300
CK202006300000031,180,319300
CK202006300000031,802,319300
CK202006300000032,797,41200
CK202006300000032,1482,41200
CK202006300000032,1512,41200
CK202006300000033,121,898900
CK202006300000033,56,898900
CK202006300000033,375,898900
CK202006300000033,610,898900
CK202006300000033,426,898900
CK202006300000033,419,898900
CK202006300000033,338,898900
CK202006300000033,189,898900
CK202006300000033,1112,898900
CK202006300000033,1464,898900
CK202006300000033,1008,898900
CK202006300000033,162,898900
CK202006300000033,2099,898900
CK202006300000033,3954,898900
CK202006300000033,5111,898900
CK202006300000033,5545,898900
CK202006300000033,4238,898900
CK202006300000033,1308,898900
BJ202006300000016,328,1446
BJ202006300000016,912,1446
BJ202006300000016,3084,1446
BJ202006300000016,1719,1446
CK202006300000034,866,91090
CK202006300000034,1799,91090
CK202006300000034,1022,91090
CK202006300000034,2019,91090
CK202006300000034,4232,91090
CK202006300000034,4278,91090
CK202006300000034,1512,91090
BJ202006300000017,20,610
BJ202006300000017,328,610
BJ202006300000017,711,610
BJ202006300000017,2265,610
BJ202006300000018,121,4679
BJ202006300000018,56,4679
BJ202006300000018,426,4679
BJ202006300000018,419,4679
BJ202006300000018,1008,4679
BJ202006300000018,5111,4679
CK202006300000035,647,210120
CK202006300000035,1048,210120
CK202006300000035,1918,210120
CK202006300000035,3148,210120
CK202006300000035,6223,210120
CK202006300000035,1703,210120
CK202006300000035,347,210120
CK202006300000035,610,210120
CK202006300000035,547,210120
CK202006300000035,426,210120
CK202006300000035,620,210120
CK202006300000035,419,210120
CK202006300000035,6039,210120
CK202006300000035,1348,210120
CK202006300000035,2935,210120
CK202006300000035,3056,210120
CK202006300000035,1092,210120
CK202006300000035,4523,210120
CK202006300000035,1264,210120
CK202006300000035,4647,210120
CK202006300000035,1088,210120
CK202006300000035,5468,210120
CK202006300000035,2695,210120
CK202006300000035,2369,210120
CK202006300000035,6551,210120
CK202006300000035,6330,210120
CK202006300000035,4674,210120
CK202006300000035,2235,210120
CK202006300000035,6231,210120
CK202006300000035,3273,210120
CK202006300000035,880,210120
CK202006300000035,6517,210120
CK202006300000035,5511,210120
CK202006300000036,598,142140
CK202006300000036,647,142140
CK202006300000036,245,142140
CK202006300000036,375,142140
CK202006300000036,42,142140
CK202006300000036,357,142140
CK202006300000036,907,142140
CK202006300000036,569,142140
CK202006300000036,610,142140
CK202006300000036,547,142140
CK202006300000036,426,142140
CK202006300000036,419,142140
CK202006300000036,312,142140
CK202006300000036,1067,142140
CK202006300000036,960,142140
CK202006300000036,2445,142140
CK202006300000036,3600,142140
CK202006300000036,3790,142140
CK202006300000036,1939,142140
CK202006300000036,1551,142140
CK202006300000036,718,142140
CK202006300000036,429,142140
CK202006300000036,306,142140
CK202006300000036,3905,142140
CK202006300000036,235,142140
CK202006300000036,2610,142140
CK202006300000036,4442,142140
CK202006300000036,2005,142140
CK202006300000038,1022,33150
CK202006300000038,900,33150
CK202006300000039,375,318240
CK202006300000039,209,318240
CK202006300000039,287,318240
CK202006300000039,1216,318240
CK202006300000039,569,318240
CK202006300000039,87,318240
CK202006300000039,517,318240
CK202006300000039,419,318240
CK202006300000039,191,318240
CK202006300000039,417,318240
CK202006300000039,754,318240
CK202006300000039,214,318240
CK202006300000039,2495,318240
CK202006300000039,4584,318240
CK202006300000039,2180,318240
CK202006300000039,617,318240
CK202006300000039,1306,318240
CK202006300000039,3303,318240
CK202006300000039,6316,318240
CK202006300000039,880,318240
CK202006300000039,3962,318240
CK202006300000039,2507,318240
CK202006300000039,2064,318240
CK202006300000039,3169,318240
CK202006300000040,121,318240
CK202006300000040,20,318240
CK202006300000040,2,318240
CK202006300000040,187,318240
CK202006300000040,51,318240
CK202006300000040,14,318240
CK202006300000040,598,318240
CK202006300000040,66,318240
CK202006300000040,70,318240
CK202006300000040,208,318240
CK202006300000040,75,318240
CK202006300000040,40,318240
CK202006300000040,163,318240
CK202006300000040,312,318240
CK202006300000040,658,318240
CK202006300000040,671,318240
CK202006300000040,411,318240
CK202006300000040,250,318240
CK202006300000040,1037,318240
CK202006300000040,714,318240
CK202006300000040,274,318240
CK202006300000040,55,318240
CK202006300000040,4111,318240
CK202006300000040,62,318240
CK202006300000040,1271,318240
CK202006300000040,4837,318240
CK202006300000040,1760,318240
CK202006300000040,6547,318240
CK202006300000040,5217,318240
BJ202006300000019,325,942
BJ202007010000001,1482,36
BJ202007010000001,1512,36
CK202007010000001,598,141879
CK202007010000001,647,141879
CK202007010000001,245,141879
CK202007010000001,375,141879
CK202007010000001,42,141879
CK202007010000001,357,141879
CK202007010000001,907,141879
CK202007010000001,569,141879
CK202007010000001,610,141879
CK202007010000001,547,141879
CK202007010000001,426,141879
CK202007010000001,419,141879
CK202007010000001,312,141879
CK202007010000001,1067,141879
CK202007010000001,960,141879
CK202007010000001,2445,141879
CK202007010000001,3600,141879
CK202007010000001,3790,141879
CK202007010000001,1939,141879
CK202007010000001,1551,141879
CK202007010000001,718,141879
CK202007010000001,429,141879
CK202007010000001,306,141879
CK202007010000001,3905,141879
CK202007010000001,235,141879
CK202007010000001,2610,141879
CK202007010000001,4442,141879
CK202007010000001,2005,141879
CK202007010000002,1022,6630
CK202007010000003,375,310937
CK202007010000003,209,310937
CK202007010000003,287,310937
CK202007010000003,1216,310937
CK202007010000003,569,310937
CK202007010000003,87,310937
CK202007010000003,517,310937
CK202007010000003,419,310937
CK202007010000003,191,310937
CK202007010000003,417,310937
CK202007010000003,754,310937
CK202007010000003,214,310937
CK202007010000003,2495,310937
CK202007010000003,4584,310937
CK202007010000003,2180,310937
CK202007010000003,617,310937
CK202007010000003,1306,310937
CK202007010000003,3303,310937
CK202007010000003,6316,310937
CK202007010000003,880,310937
CK202007010000003,3962,310937
CK202007010000003,2507,310937
CK202007010000003,2064,310937
CK202007010000003,3169,310937
BJ202007010000002,1345,0
BJ202007010000002,30,0
BJ202007010000002,622,0
BJ202007010000002,1722,0
BJ202007010000003,17,21115
BJ202007010000003,328,21115
BJ202007010000003,357,21115
BJ202007010000003,711,21115
BJ202007010000003,76,21115
BJ202007010000003,1513,21115
BJ202007010000003,900,21115
BJ202007010000004,209,155
BJ202007010000004,139,155
BJ202007010000004,283,155
BJ202007010000004,2627,155
BJ202007010000004,703,155
BJ202007010000004,3324,155
BJ202007010000004,2945,155
BJ202007010000004,3024,155
BJ202007010000004,3797,155
CK202007010000004,2627,1737
CK202007010000005,266,12636
CK202007010000006,42,111763
CK202007010000006,469,111763
CK202007010000006,547,111763
CK202007010000006,426,111763
CK202007010000006,786,111763
CK202007010000006,6309,111763
CK202007010000006,1716,111763
CK202007010000007,42,101603
CK202007010000007,469,101603
CK202007010000007,547,101603
CK202007010000007,786,101603
CK202007010000007,6309,101603
CK202007010000007,1716,101603
CK202007010000008,880,4321
